date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:32	43673/43673	---M--	200	added ('OK')	image/jpeg	etag:CIfEreaftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/8cb1367c-ac43-4a91-930e-b38311adcf17/d00fd-chris-montgomery-smgtvepind4-unsplash.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/8cb1367c-ac43-4a91-930e-b38311adcf17/d00fd-chris-montgomery-smgtvepind4-unsplash3794.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably?format=amp)
16:56:33	32514/32514	---M--	200	added ('OK')	image/jpeg	etag:CO7c0uWftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ee777216-9791-44eb-9398-cf60067a3358/d2c0c-10.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ee777216-9791-44eb-9398-cf60067a3358/d2c0c-103794.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably?format=amp)
16:56:33	253151/253151	---M--	200	added ('OK')	image/png	etag:COG0/NSftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/28dbc243-235e-40a1-a3fe-43833cd3deeb/8e920-frame701.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/28dbc243-235e-40a1-a3fe-43833cd3deeb/8e920-frame7013794.png	(from https://www.footprint-intelligence.com/blog/jessica-ferrow-driving-sustainability-strategy-and-communication?format=amp)
16:56:34	240841/240841	---M--	200	added ('OK')	image/png	etag:CPD1h9+ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ca66aa4b-ea3d-4345-9a8d-83c27f4185dc/442bd-unsplash_w1b2lpqobxa.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ca66aa4b-ea3d-4345-9a8d-83c27f4185dc/442bd-unsplash_w1b2lpqobxa3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp)
16:56:34	241711/241711	---M--	200	added ('OK')	image/png	etag:CIPe5+qftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4a497d02-79e3-47d3-9e93-72cf3ed6330b/f6e4d-unsplash_b09tl5bsqjk.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4a497d02-79e3-47d3-9e93-72cf3ed6330b/f6e4d-unsplash_b09tl5bsqjk3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp)
16:56:34	236599/236599	---M--	200	added ('OK')	image/png	etag:CODGyN2ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9d8d517a-95f8-4a2c-8c59-67476895b808/108a9-unsplash_ukzhlkoz1ie.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9d8d517a-95f8-4a2c-8c59-67476895b808/108a9-unsplash_ukzhlkoz1ie3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp)
16:56:35	267429/267429	---M--	200	added ('OK')	image/png	etag:CKCl+NOftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/cf801cb8-2869-4eb5-95a5-ac7de58d36d4/3cff8-unsplash_dimjwlx1ybe.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/cf801cb8-2869-4eb5-95a5-ac7de58d36d4/3cff8-unsplash_dimjwlx1ybe3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp)
16:56:35	246685/246685	---M--	200	added ('OK')	image/png	etag:COzHoN+ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/adea5ddc-0d96-41d3-abd3-51f5479e46b6/4220d-unsplash_-uhvrvdr7pg.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/adea5ddc-0d96-41d3-abd3-51f5479e46b6/4220d-unsplash_-uhvrvdr7pg3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp)
16:56:35	282469/282469	---M--	200	added ('OK')	image/png	etag:CIusleKftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9091d16a-6f48-448c-8041-8fc6899c5b22/88906-unsplash_w_1a_nppdtm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9091d16a-6f48-448c-8041-8fc6899c5b22/88906-unsplash_w_1a_nppdtm3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp)
16:56:36	130746/130746	---M--	200	added ('OK')	image/png	etag:CPyg0uqftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4ca2f9e3-2049-494c-a67b-17be3c4414bf/eb525-unsplash_vwcplbhglyc.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4ca2f9e3-2049-494c-a67b-17be3c4414bf/eb525-unsplash_vwcplbhglyc3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp)
16:56:36	245934/245934	---M--	200	added ('OK')	image/png	etag:CN/L2uaftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/5a3c781d-ae59-4651-bd65-c2db2394c58b/d9bc2-unsplash_g1kr4ozfoac.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/5a3c781d-ae59-4651-bd65-c2db2394c58b/d9bc2-unsplash_g1kr4ozfoac3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp)
16:56:37	211274/211274	---M--	200	added ('OK')	image/png	etag:CKPntNGftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/aaa00cd1-ed6d-41e6-9196-93dc915d78a7/2d962-unsplash_dumfltmeabq.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/aaa00cd1-ed6d-41e6-9196-93dc915d78a7/2d962-unsplash_dumfltmeabq3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp)
16:56:37	248888/248888	---M--	200	added ('OK')	image/png	etag:CJ2fvtqftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/f1afb5e5-4094-4987-8a9a-2eff4a64ca3f/182de-unsplash_xkkcui44im0.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/f1afb5e5-4094-4987-8a9a-2eff4a64ca3f/182de-unsplash_xkkcui44im03794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp)
16:56:37	200372/200372	---M--	200	added ('OK')	image/png	etag:CKyLneOftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/080554eb-2562-4939-8f21-e8296690de16/81204-unsplash_r1bs0pzlr1m.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/080554eb-2562-4939-8f21-e8296690de16/81204-unsplash_r1bs0pzlr1m3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp)
16:56:38	267432/267432	---M--	200	added ('OK')	image/png	etag:CNfVzN6ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0c00cfdf-e52b-4785-b5fb-3c23629f7f77/6602c-unsplash_mchsqhxgzrq.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0c00cfdf-e52b-4785-b5fb-3c23629f7f77/6602c-unsplash_mchsqhxgzrq3794.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp)
16:56:38	227256/227256	---M--	200	added ('OK')	image/png	etag:CImi2eOftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/91642ab1-ac68-419e-ba96-0ee19365f9a8/b54ca-frame673.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/91642ab1-ac68-419e-ba96-0ee19365f9a8/b54ca-frame6733794.png	(from https://www.footprint-intelligence.com/blog/alec-mills-becoming-a-sustainability-entrepreneur?format=amp)
16:56:38	19698/19698	---M--	200	added ('OK')	image/jpeg	etag:COy1oNOftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/12658660-3e2f-43a8-afe8-99f82af24583/8bef8-unsplash_ejhjszkteeg.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/12658660-3e2f-43a8-afe8-99f82af24583/8bef8-unsplash_ejhjszkteeg3794.jpg	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:39	181857/181857	---M--	200	added ('OK')	image/png	etag:CPGhjNeftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/af389152-9b03-4c2f-9bd3-d4384124d99d/080d6-frame133.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/af389152-9b03-4c2f-9bd3-d4384124d99d/080d6-frame1333794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:39	68708/68708	---M--	200	added ('OK')	image/png	etag:COneitKftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/b8458504-2947-45f6-9394-1c1966cfb4aa/4df3c-screenshot2021-10-21at4.57.24pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/b8458504-2947-45f6-9394-1c1966cfb4aa/4df3c-screenshot2021-10-21at4.57.24pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:40	44320/44320	---M--	200	added ('OK')	image/png	etag:CKKBv9iftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/60690cde-50ca-4f92-8a5c-7fc299192b6b/0217c-screenshot2021-10-21at4.58.22pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/60690cde-50ca-4f92-8a5c-7fc299192b6b/0217c-screenshot2021-10-21at4.58.22pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:40	56040/56040	---M--	200	added ('OK')	image/png	etag:CKfonuKftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/e827b9e6-3118-4b82-a0ea-812d4b80d687/c94fa-screenshot2021-10-21at4.59.14pm1.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/e827b9e6-3118-4b82-a0ea-812d4b80d687/c94fa-screenshot2021-10-21at4.59.14pm13794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:41	83708/83708	---M--	200	added ('OK')	image/png	etag:CIm3u9aftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/535afaf7-e04e-4a14-84bb-a3b89adc5d2e/36fe2-screenshot2021-10-21at5.01.08pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/535afaf7-e04e-4a14-84bb-a3b89adc5d2e/36fe2-screenshot2021-10-21at5.01.08pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:41	75895/75895	---M--	200	added ('OK')	image/png	etag:CNfG0t+ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ede9a469-35e1-4f90-a95d-56d208d37eb1/50884-screenshot2021-10-21at5.01.36pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ede9a469-35e1-4f90-a95d-56d208d37eb1/50884-screenshot2021-10-21at5.01.36pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:41	68526/68526	---M--	200	added ('OK')	image/png	etag:CJa329Oftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ca008d8b-bccd-4fee-8c4c-e4f1d4183ae8/6fd95-screenshot2021-10-21at5.03.09pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ca008d8b-bccd-4fee-8c4c-e4f1d4183ae8/6fd95-screenshot2021-10-21at5.03.09pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:42	74752/74752	---M--	200	added ('OK')	image/png	etag:CPXQvN6ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/605c1d7e-432f-476d-88d5-06e44c100c79/64969-screenshot2021-10-21at5.03.45pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/605c1d7e-432f-476d-88d5-06e44c100c79/64969-screenshot2021-10-21at5.03.45pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:42	40653/40653	---M--	200	added ('OK')	image/png	etag:CKS1pN2ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/a20335ee-27a7-4d1d-870f-d612e583b9ea/7697e-screenshot2021-10-21at5.05.09pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/a20335ee-27a7-4d1d-870f-d612e583b9ea/7697e-screenshot2021-10-21at5.05.09pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:42	45699/45699	---M--	200	added ('OK')	image/png	etag:CODdlOCftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/317f591e-0098-468e-b655-547e6716de53/67284-screenshot2021-10-21at5.05.40pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/317f591e-0098-468e-b655-547e6716de53/67284-screenshot2021-10-21at5.05.40pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:43	57766/57766	---M--	200	added ('OK')	image/png	etag:CNfS9d6ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/1bec6e4a-1e07-41a1-89f7-c694669d2f13/a1c1f-screenshot2021-10-21at5.06.41pm.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/1bec6e4a-1e07-41a1-89f7-c694669d2f13/a1c1f-screenshot2021-10-21at5.06.41pm3794.png	(from https://www.footprint-intelligence.com/blog/10-innovative-sustainable-apps-on-shopify?format=amp)
16:56:43	249131/249131	---M--	200	added ('OK')	image/png	etag:CL/Z9dWftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/c0b2fb9d-46c2-49d9-82a4-cd45e9c86f10/10a52-frame667.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/c0b2fb9d-46c2-49d9-82a4-cd45e9c86f10/10a52-frame6673794.png	(from https://www.footprint-intelligence.com/blog/henk-rogers-accelerate-clean-energy?format=amp)
16:56:43	25071/25071	---M--	200	added ('OK')	image/jpeg	etag:CNXr1+qftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4798e46a-b2fa-4aab-a1a6-144046807034/f8ea1-cover_isabelaagaard.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4798e46a-b2fa-4aab-a1a6-144046807034/f8ea1-cover_isabelaagaard3794.jpg	(from https://www.footprint-intelligence.com/blog/isabel-aagaard-create-zero-waste-products?format=amp)
16:56:43	41630/41630	---M--	200	added ('OK')	image/jpeg	etag:COSp4uCftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9594d5d3-166e-4fd3-b8e6-17cd9b79f553/a64bb-unsplash-image-zdj3p00rep0.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9594d5d3-166e-4fd3-b8e6-17cd9b79f553/a64bb-unsplash-image-zdj3p00rep03794.jpg	(from https://www.footprint-intelligence.com/blog/what-are-the-consequences-of-climate-change?format=amp)
16:56:44	204587/204587	---M--	200	added ('OK')	image/png	etag:CKGLptiftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/d55d7302-f83e-4630-8873-a8e4fd3c040f/280c0-ariacover.png?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/d55d7302-f83e-4630-8873-a8e4fd3c040f/280c0-ariacover3794.png	(from https://www.footprint-intelligence.com/blog/what-are-the-consequences-of-climate-change?format=amp)
16:56:44	73745/73745	---M--	200	added ('OK')	image/jpeg	etag:CMKsv9aftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/26ea8d87-e11c-4260-9846-165592d083c1/28b9b-unsplash-image-nszcnjpwms4.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/26ea8d87-e11c-4260-9846-165592d083c1/28b9b-unsplash-image-nszcnjpwms43794.jpg	(from https://www.footprint-intelligence.com/blog/what-are-the-consequences-of-climate-change?format=amp)
16:56:45	47602/47602	---M--	200	added ('OK')	image/jpeg	etag:CJ6s192ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0be236c6-7436-4373-b181-b174871b868d/4520d-unsplash-image-3hlms28adg0.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0be236c6-7436-4373-b181-b174871b868d/4520d-unsplash-image-3hlms28adg03794.jpg	(from https://www.footprint-intelligence.com/blog/what-are-the-consequences-of-climate-change?format=amp)
16:56:45	45758/45758	---M--	200	added ('OK')	image/jpeg	etag:CJKw2emftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0fefb827-fc34-451d-94ec-462a818bb7c2/debf1-unsplash-image-em7gibjel0i.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0fefb827-fc34-451d-94ec-462a818bb7c2/debf1-unsplash-image-em7gibjel0i3794.jpg	(from https://www.footprint-intelligence.com/blog/what-are-the-consequences-of-climate-change?format=amp)
16:56:45	36398/36398	---M--	200	added ('OK')	image/jpeg	etag:CIW94deftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ef041452-34c0-48bb-b8f5-462222fe4122/74ff5-unsplash-image-jjyhagsxnou.jpg?format=500w	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ef041452-34c0-48bb-b8f5-462222fe4122/74ff5-unsplash-image-jjyhagsxnou3794.jpg	(from https://www.footprint-intelligence.com/blog/what-are-the-consequences-of-climate-change?format=amp)
16:56:47	28214/28214	---M-Z	200	added ('OK')	text/html	etag:W/%22fe71b4422b60e8f632acde06222fcd83--gzip%22	https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter22c8.html	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:47	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2019%20Nov%202023%2014:55:31%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b2e9bfe6002ab709832/1689763603859/e554b-jason-blackeye-ap3lxi0fpjy-unsplash.jpg?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b2e9bfe6002ab709832/1689763603859/e554b-jason-blackeye-ap3lxi0fpjy-unsplash.29526f7.delayed	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:47	127812/127812	---M--	200	added ('OK')	image/jpeg	etag:CNWI4uaftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/868f3d0a-ca42-463d-9adc-fcf42a676a6a/e554b-jason-blackeye-ap3lxi0fpjy-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/868f3d0a-ca42-463d-9adc-fcf42a676a6a/e554b-jason-blackeye-ap3lxi0fpjy-unsplash43a3.jpg	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:48	977058/977058	---M--	200	added ('OK')	image/jpeg	etag:COmOvemftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/087e1ef4-6a83-44e8-8603-e6b46469832e/f7172-unsplash-image-wgxd5cmyvym.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/087e1ef4-6a83-44e8-8603-e6b46469832e/f7172-unsplash-image-wgxd5cmyvym.jpg	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:48	608023/608023	---M--	200	added ('OK')	image/jpeg	etag:CNCjgeqftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/761773b2-ed57-4b63-a22a-f745a465b7f7/dd7be-unsplash-image-ceito2rldgc.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/761773b2-ed57-4b63-a22a-f745a465b7f7/dd7be-unsplash-image-ceito2rldgc.jpg	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:49	303730/303730	---M--	200	added ('OK')	image/jpeg	etag:CMH7sOGftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/2ddbb2c6-98d5-4afc-b59d-4dc266baee51/83876-unsplash-image-omgrzcmtvum.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/2ddbb2c6-98d5-4afc-b59d-4dc266baee51/83876-unsplash-image-omgrzcmtvum.jpg	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:49	1189813/1189813	---M--	200	added ('OK')	image/jpeg	etag:CKPKoN+ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/d723f8fb-fc55-41f9-835f-5d942f2d7c29/4511a-unsplash-image-oxw-wcfqeo0.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/d723f8fb-fc55-41f9-835f-5d942f2d7c29/4511a-unsplash-image-oxw-wcfqeo0.jpg	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:50	627158/627158	---M--	200	added ('OK')	image/jpeg	etag:CI7PotCftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0b7775a0-4a33-4760-90b1-57222dcd960c/1fa1a-unsplash-image-od9eozfsoh0.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/0b7775a0-4a33-4760-90b1-57222dcd960c/1fa1a-unsplash-image-od9eozfsoh0.jpg	(from https://www.footprint-intelligence.com/blog/why-does-carbon-footprint-matter)
16:56:51	26098/26098	---M-Z	200	added ('OK')	text/html	etag:W/%22848f0ca355a181fefa00bca0e5e2619d--gzip%22	https://www.footprint-intelligence.com/blog/what-are-carbon-emissions-and-where-do-they-come-from?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/what-are-carbon-emissions-and-where-do-they-come-from22c8.html	(from https://www.footprint-intelligence.com/blog/what-are-carbon-emissions-and-where-do-they-come-from)
16:56:51	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2019%20Nov%202023%2014:55:35%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b2d9bfe6002ab709816/1689763677455/69d59-unsplash-image-tujud0awapi.jpg?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b2d9bfe6002ab709816/1689763677455/69d59-unsplash-image-tujud0awapi26f7.jpg	(from https://www.footprint-intelligence.com/blog/what-are-carbon-emissions-and-where-do-they-come-from)
16:56:51	163128/163128	---M--	200	added ('OK')	image/jpeg	etag:CJzvzdaftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/79428aae-6c0c-444c-8e1b-390c06e8f209/69d59-unsplash-image-tujud0awapi.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/79428aae-6c0c-444c-8e1b-390c06e8f209/69d59-unsplash-image-tujud0awapi43a3.jpg	(from https://www.footprint-intelligence.com/blog/what-are-carbon-emissions-and-where-do-they-come-from)
16:56:52	282617/282617	---M--	200	added ('OK')	image/png	etag:CMzxjdOftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/7639abe8-be9e-4933-920d-44ecf5da8045/6dae6-ariacover.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/7639abe8-be9e-4933-920d-44ecf5da8045/6dae6-ariacover.png	(from https://www.footprint-intelligence.com/blog/what-are-carbon-emissions-and-where-do-they-come-from)
